Player Name,Position,Type,Wins,Losses,Overtime Losses,Points,Goals,Assists,+/-,Shots,Hits,Penalty Minutes,Faceoff %,Shot %,Takeaways,Giveaways,Blocks,Shots Against,Save %,Goals Against,Saves,GAA,Games Played,Points Per Game,Win %
Chooch780,Center,C,8,27,2,80,39,41,-52,161,533,87:00,40.9,24.2,103,131,9,0,0,0,0,0,37,2.1621621621621623,0.21621621621621623
DirtyDeeds200,Left Defense,LD,44,41,7,81,13,68,-32,129,26,102:00,0,10.1,341,585,109,0,0,0,0,0,92,0.8804347826086957,0.4782608695652174
He_H8_Me_85,Center,C,58,74,17,299,138,160,-122,668,360,86:00,47.9,20.7,357,940,78,0,0,0,0,0,149,2.0067114093959733,0.38926174496644295
TheRawdawg69,Left Wing,LW,2,4,0,6,4,2,-5,21,17,14:00,0,19,13,45,0,0,0,0,0,0,6,1,0.3333333333333333
YaBoiWattsy,Center,C,0,0,0,0,0,0,0,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0
gregroth12,Center,C,6,25,3,52,31,21,-78,140,112,43:00,44.3,22.1,96,378,30,0,0,0,0,0,34,1.5294117647058822,0.17647058823529413
dlp3273,Right Wing,RW,6,14,2,24,12,12,-59,118,122,25:00,44.8,10.2,45,204,21,0,0,0,0,0,22,1.0909090909090908,0.2727272727272727
Oppiicity,Right Wing,RW,19,8,2,91,42,49,30,132,62,47:00,41.4,31.8,88,430,16,0,0,0,0,0,29,3.1379310344827585,0.6551724137931034
EclipzOT,Goalie,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
ender554,Left Defense,LD,15,10,1,21,2,19,14,37,37,20:00,0,5.4,60,160,36,0,0,0,0,0,26,0.8076923076923077,0.5769230769230769
Semp3rjuggal0,Center,C,5,23,0,34,22,12,-102,115,78,54:00,36.6,19.1,77,265,25,0,0,0,0,0,28,1.2142857142857142,0.17857142857142858
Carbeen-,Goalie,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
KoltTheBolt45,Right Wing,RW,8,15,0,54,23,31,-35,82,40,18:00,31.6,28,59,323,8,0,0,0,0,0,23,2.347826086956522,0.34782608695652173
rimms_usamp_85,Right Defense,RD,4,17,0,16,2,14,-67,15,127,30:00,0,13.3,52,96,33,0,0,0,0,0,21,0.7619047619047619,0.19047619047619047
iPovrty,Goalie,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandflakes29,Right Wing,RW,17,28,2,90,48,42,-52,207,97,23:00,33.3,23.2,107,411,10,0,0,0,0,0,47,1.9148936170212767,0.3617021276595745
Scrueyouhippy,Center,C,30,40,3,144,64,80,-93,248,42,60:00,38.4,25.8,228,633,54,0,0,0,0,0,73,1.9726027397260273,0.410958904109589
Bong_Brothers,Goalie,G,10,30,0,0,0,0,0,0,0,0:00,0,0,0,0,0,805,0.745,205,600,5.07,40,0,0.25
Rbobby1420,Right Defense,RD,2,4,0,1,0,1,-16,6,9,14:00,0,0,15,6,7,0,0,0,0,0,6,0.16666666666666666,0.3333333333333333
riccoakasuave,Right Defense,RD,14,21,4,31,2,29,-38,45,164,33:00,0,4.4,118,252,29,0,0,0,0,0,39,0.7948717948717948,0.358974358974359
IrIsh__InVaSiOn,Left Wing,LW,0,7,1,13,7,6,-23,29,4,10:00,50,24.1,14,91,1,0,0,0,0,0,8,1.625,0
talkingstick92,Left Wing,LW,2,1,0,6,4,2,-4,15,6,2:00,0,26.7,7,38,2,0,0,0,0,0,3,2,0.6666666666666666
Duval_blooded,Right Defense,RD,80,102,18,134,13,121,-158,218,554,298:00,0,6,586,1101,81,0,0,0,0,0,200,0.67,0.4
Hot_logger,Left Defense,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
PrimeTimeSD-,Right Defense,RD,0,1,1,1,0,1,-2,0,8,2:00,0,0,7,14,3,0,0,0,0,0,2,0.5,0
MDicus96,Center,C,6,2,0,26,15,11,11,55,10,6:00,49,27.3,25,56,11,0,0,0,0,0,8,3.25,0.75
Doubledose86,Right Wing,RW,44,72,6,243,108,135,-126,377,274,98:00,37.5,28.6,273,1085,3,0,0,0,0,0,122,1.9918032786885247,0.36065573770491804
wyleestyle,Left Defense,LD,43,41,3,55,4,51,-12,70,260,107:00,0,5.7,229,284,91,0,0,0,0,0,87,0.632183908045977,0.4942528735632184
Dubbc1982,Left Wing,LW,10,13,1,38,20,18,-8,81,209,31:00,0,24.7,54,174,3,0,0,0,0,0,24,1.5833333333333333,0.4166666666666667
Xilic_woodyYT,Left Defense,LD,6,3,3,10,1,9,4,10,24,4:00,0,10,24,85,15,0,0,0,0,0,12,0.8333333333333334,0.5
Dylagan23,Right Wing,RW,10,14,0,63,32,31,-24,89,6,14:00,56.3,36,70,307,14,0,0,0,0,0,24,2.625,0.4166666666666667
XxToHellYouGoXx,Right Wing,RW,4,8,2,29,20,9,-15,67,103,23:00,16.7,29.9,39,176,11,0,0,0,0,0,14,2.0714285714285716,0.2857142857142857
justwarminup99,Right Defense,RD,13,6,0,19,1,18,26,27,27,20:00,0,3.7,77,125,21,0,0,0,0,0,19,1,0.6842105263157895
PlayBoiCenterSG-,Center,C,37,48,5,155,64,91,-93,433,184,139:00,43.9,14.8,236,772,24,0,0,0,0,0,90,1.7222222222222223,0.4111111111111111
lMike2Dopel,Right Wing,RW,90,90,9,476,240,236,-3,729,410,215:00,44.6,32.9,392,1451,17,0,0,0,0,0,189,2.5185185185185186,0.47619047619047616
Mercuxide,Center,C,1,1,0,3,1,2,2,9,0,0:00,62,11.1,4,21,4,0,0,0,0,0,2,1.5,0.5
KnightLax27,Left Defense,LD,12,15,1,21,4,17,-39,42,66,13:00,0,9.5,86,187,37,0,0,0,0,0,28,0.75,0.42857142857142855
joe_canzo1987,Left Wing,LW,0,2,0,0,0,0,-8,2,1,2:00,0,0,7,32,0,0,0,0,0,0,2,0,0
ForrestGump_8,Goalie,G,4,10,0,0,0,0,0,0,0,0:00,0,0,0,0,0,265,0.709,77,188,5.27,14,0,0.2857142857142857
LeaFx16,Right Wing,RW,9,8,2,48,24,24,1,89,38,20:00,36.4,27,36,252,10,0,0,0,0,0,19,2.526315789473684,0.47368421052631576
dantas101,Left Defense,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Leprechaunn_90,Right Wing,RW,43,58,9,238,173,65,-112,561,404,112:00,41.3,30.8,223,1162,16,0,0,0,0,0,110,2.1636363636363636,0.39090909090909093
youmustbejokin,Center,C,40,27,3,189,86,103,47,313,4,72:00,46.8,27.5,243,689,23,0,0,0,0,0,70,2.7,0.5714285714285714
hickseytricks44,Goalie,G,7,18,2,0,0,0,0,0,0,0:00,0,0,0,0,0,462,0.673,151,311,5.33,27,0,0.25925925925925924
DCExclusive,Left Defense,LD,5,9,2,7,1,6,-39,9,72,6:00,0,11.1,48,100,15,0,0,0,0,0,16,0.4375,0.3125
Collozy,Left Defense,LD,75,85,12,142,27,115,-70,178,460,164:00,100,15.2,468,1283,137,0,0,0,0,0,172,0.8255813953488372,0.436046511627907
Gino_135,Left Wing,LW,22,3,4,98,46,52,69,123,158,10:00,66.7,37.4,78,321,15,0,0,0,0,0,29,3.3793103448275863,0.7586206896551724
MacK-AttacK16,Right Defense,RD,12,18,3,22,2,20,-42,30,108,36:00,0,6.7,94,173,49,0,0,0,0,0,33,0.6666666666666666,0.36363636363636365
ARSR--27,Left Defense,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Kickboxer31,Center,C,7,16,0,40,23,17,-29,81,25,6:00,49.2,28.4,81,133,26,0,0,0,0,0,23,1.7391304347826086,0.30434782608695654
Brandon19___,Goalie,G,13,13,4,0,0,0,0,0,0,0:00,0,0,0,0,0,495,0.786,106,389,3.47,30,0,0.43333333333333335
MattyKoto,Goalie,G,10,16,1,1,0,1,0,0,0,0:00,0,0,0,0,0,482,0.72,135,347,4.94,27,0.037037037037037035,0.37037037037037035
isles44,Left Defense,LD,43,66,10,66,3,63,-140,102,120,171:00,100,2.9,340,640,89,0,0,0,0,0,119,0.5546218487394958,0.36134453781512604
Leprechaun4488,Center,C,4,12,4,34,15,19,-17,54,47,13:00,51.4,27.8,32,187,21,0,0,0,0,0,20,1.7,0.2
Locust_Summit,Right Wing,RW,10,14,1,39,16,23,-6,95,54,22:00,57.9,16.8,77,289,23,0,0,0,0,0,25,1.56,0.4
AgentF_01,Center,C,16,23,8,109,38,71,-55,148,155,38:00,55.2,25.7,137,369,64,0,0,0,0,0,47,2.3191489361702127,0.3404255319148936
x-PoIar,Right Wing,RW,4,2,0,15,8,7,0,15,17,7:00,100,53.3,16,93,0,0,0,0,0,0,6,2.5,0.6666666666666666
TheGreat1_Qc,Left Wing,LW,28,39,2,139,83,56,-70,311,200,88:00,100,26.7,194,1014,18,0,0,0,0,0,69,2.0144927536231885,0.4057971014492754
XxWeTheNORTHxX,Left Defense,LD,11,15,4,17,0,17,-32,28,96,43:00,0,0,92,207,0,0,0,0,0,0,30,0.5666666666666667,0.36666666666666664
WINKANDYOUDIE,Right Defense,RD,1,9,2,3,0,3,-25,7,67,11:00,0,0,30,54,9,0,0,0,0,0,12,0.25,0.08333333333333333
ForanPolicy,Right Wing,RW,3,4,1,19,10,9,-3,40,8,8:00,55.6,25,19,62,4,0,0,0,0,0,8,2.375,0.375
Hulksmash8649,Left Defense,LD,5,10,3,9,0,9,-13,17,109,34:00,0,0,55,83,25,0,0,0,0,0,18,0.5,0.2777777777777778
WillyStroker14,Center,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaexx76,Goalie,G,0,4,0,0,0,0,0,0,0,0:00,0,0,0,0,0,91,0.626,34,57,8.5,4,0,0
BigIrishJim,Goalie,G,12,20,4,0,0,0,0,0,0,0:00,0,0,0,0,0,587,0.758,142,445,3.84,36,0,0.3333333333333333
RowlandV2,Right Defense,RD,17,5,2,18,4,14,17,21,39,30:00,0,19,62,127,22,0,0,0,0,0,24,0.75,0.7083333333333334
North_Blackfoot,Right Defense,RD,2,5,0,1,1,0,-20,5,13,8:00,0,20,20,49,5,0,0,0,0,0,7,0.14285714285714285,0.2857142857142857
RiDiCuLuS_MaRk,Left Wing,LW,0,1,1,5,2,3,-2,7,1,2:00,0,28.6,7,24,1,0,0,0,0,0,2,2.5,0
KrazyKanuk_l77l,Center,C,26,35,6,83,44,39,-68,215,196,73:00,50.2,20.5,162,490,25,0,0,0,0,0,67,1.2388059701492538,0.3880597014925373
AyWaves,Right Wing,RW,2,5,0,17,10,7,-4,23,17,16:00,25,43.5,24,95,4,0,0,0,0,0,7,2.4285714285714284,0.2857142857142857
Acarey128,Left Defense,LD,28,13,3,44,1,43,54,45,51,32:00,0,2.2,145,254,53,0,0,0,0,0,44,1,0.6363636363636364
Heaters50in07,Goalie,G,51,51,5,0,0,0,0,0,0,0:00,0,0,0,0,0,1673,0.766,392,1281,3.64,107,0,0.4766355140186916
Squeegydingers87,Right Wing,RW,25,15,2,156,105,51,37,282,24,56:00,42.1,37.2,110,498,9,0,0,0,0,0,42,3.7142857142857144,0.5952380952380952
schnably,Right Defense,RD,19,26,2,25,1,24,-41,27,133,30:00,0,3.7,140,239,60,0,0,0,0,0,47,0.5319148936170213,0.40425531914893614
Pucks4Breakfast9,Left Defense,LD,15,38,5,29,4,25,-90,60,277,38:00,0,6.7,128,299,18,0,0,0,0,0,58,0.5,0.25862068965517243
VIIIXIIIMCMXCVII,Goalie,G,14,13,2,0,0,0,0,0,0,0:00,0,0,0,0,0,414,0.744,106,308,3.61,29,0,0.4827586206896552
x9xMRHOCKEYx9x,Left Defense,LD,10,15,3,12,0,12,-25,25,82,26:00,0,0,113,125,10,0,0,0,0,0,28,0.42857142857142855,0.35714285714285715
Billybobjo12344,Center,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Poololli843,Left Defense,LD,1,11,0,3,0,3,-27,2,36,12:00,0,0,34,66,21,0,0,0,0,0,12,0.25,0.08333333333333333
xMr-Stevens_17,Right Defense,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
R_chambz69,Right Wing,RW,0,5,1,9,3,6,-20,16,18,4:00,61.5,18.8,17,51,4,0,0,0,0,0,6,1.5,0
hellebxyck,Goalie,G,87,31,13,0,0,0,0,0,0,0:00,0,0,0,0,0,2015,0.85,303,1712,2.21,131,0,0.6641221374045801
Slaney_709,Right Defense,RD,8,11,1,9,0,9,-14,10,29,22:00,0,0,51,70,44,0,0,0,0,0,20,0.45,0.4
CoyoteSZN-ttv,Goalie,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Guybirdd,Center,C,46,27,7,206,81,125,49,310,211,68:00,48.2,26.1,276,911,16,0,0,0,0,0,80,2.575,0.575
Trippy17,Left Wing,LW,56,33,5,189,79,110,15,325,375,74:00,50,24.3,193,888,21,0,0,0,0,0,94,2.0106382978723403,0.5957446808510638
x-Debbymachete,Right Defense,RD,12,10,1,21,3,18,4,42,18,24:00,0,7.1,58,123,25,0,0,0,0,0,23,0.9130434782608695,0.5217391304347826
Enragedfury,Goalie,G,95,87,14,0,0,0,0,0,0,0:00,0,0,0,0,0,2961,0.779,653,2308,3.29,196,0,0.4846938775510204
Sens-army-68,Right Wing,RW,10,12,2,59,32,27,-17,115,107,22:00,50,27.8,67,297,17,0,0,0,0,0,24,2.4583333333333335,0.4166666666666667
johngadd,Left Wing,LW,1,2,2,5,3,2,-3,23,22,8:00,0,13,14,84,2,0,0,0,0,0,5,1,0.2
vanh33zi3,Right Defense,RD,6,11,2,17,2,15,2,26,40,21:00,0,7.7,54,99,28,0,0,0,0,0,19,0.8947368421052632,0.3157894736842105
Wozy97,Center,C,4,4,2,24,14,10,-2,36,33,10:00,47.2,38.9,23,64,6,0,0,0,0,0,10,2.4,0.4
K2ev7iN,Right Wing,RW,4,2,0,28,15,13,18,36,13,2:00,18.2,41.7,12,49,1,0,0,0,0,0,6,4.666666666666667,0.6666666666666666
Bianco_Neri1,Center,C,10,11,1,66,27,39,-4,86,49,33:00,51.4,31.4,53,256,21,0,0,0,0,0,22,3,0.45454545454545453
USSAILOR24,Left Wing,LW,10,15,1,78,43,35,-6,144,58,29:00,100,29.9,74,267,11,0,0,0,0,0,26,3,0.38461538461538464
Jimbo_Slice093,Left Defense,LD,51,58,9,58,5,53,-101,162,245,121:00,100,3.1,294,757,47,0,0,0,0,0,118,0.4915254237288136,0.4322033898305085
RattleheadD19,Center,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
ItsGleyberDay25,Right Wing,RW,4,4,2,20,13,7,2,38,9,2:00,50,34.2,18,130,0,0,0,0,0,0,10,2,0.4
Benzymcnasty,Center,C,14,12,2,57,15,42,-11,108,213,48:00,54.4,13.9,91,290,32,0,0,0,0,0,28,2.0357142857142856,0.5
DCRestrictive,Right Defense,RD,6,7,3,7,0,7,-25,15,36,18:00,0,0,51,80,38,0,0,0,0,0,16,0.4375,0.375
Crusader3200,Center,C,1,6,0,8,4,4,-16,15,10,10:00,46.8,26.7,14,70,8,0,0,0,0,0,7,1.1428571428571428,0.14285714285714285
Hazlitt5,Center,C,8,12,2,50,18,32,-27,85,92,24:00,51.4,21.2,67,194,23,0,0,0,0,0,22,2.272727272727273,0.36363636363636365
GrandMastrCheech,Right Wing,RW,0,0,0,0,0,0,0,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0
Rejects_77,Center,C,2,1,0,5,2,3,3,6,3,2:00,37.3,33.3,6,22,4,0,0,0,0,0,3,1.6666666666666667,0.6666666666666666
AjijaakNini,Left Wing,LW,8,12,3,41,24,17,-25,95,77,10:00,0,25.3,63,320,13,0,0,0,0,0,23,1.7826086956521738,0.34782608695652173
OrangesForHands,Right Defense,RD,28,11,3,44,6,38,45,40,70,47:00,100,15,144,292,33,0,0,0,0,0,42,1.0476190476190477,0.6666666666666666
MikeKnox85,Left Wing,LW,13,26,4,65,36,29,-70,137,47,86:00,0,26.3,97,439,11,0,0,0,0,0,43,1.5116279069767442,0.3023255813953488
Neo_G0AtdX97,Left Wing,LW,4,6,0,21,13,8,-8,48,12,10:00,0,27.1,14,89,2,0,0,0,0,0,10,2.1,0.4
lil_skw3rl,Center,C,19,20,3,92,37,55,-1,134,210,30:00,50.6,27.6,93,307,12,0,0,0,0,0,42,2.1904761904761907,0.4523809523809524
IM-BATMAN-Ml,Left Defense,LD,57,54,5,64,6,58,-17,102,488,118:00,0,5.9,279,602,59,0,0,0,0,0,116,0.5517241379310345,0.49137931034482757
oDeletedUser,Right Wing,RW,4,3,0,12,4,8,-6,39,5,2:00,0,10.3,14,62,1,0,0,0,0,0,7,1.7142857142857142,0.5714285714285714
snipshow-lindy,Center,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mxte-Oshnut-,Left Wing,LW,1,1,0,3,2,1,-5,11,6,2:00,0,18.2,7,18,0,0,0,0,0,0,2,1.5,0.5
TheSlurricane420,Right Wing,RW,1,10,0,13,8,5,-39,43,21,23:00,40,18.6,16,100,10,0,0,0,0,0,11,1.1818181818181819,0.09090909090909091
Heatmiser47,Left Defense,LD,11,12,5,12,1,11,-4,17,121,50:00,0,5.9,79,118,31,0,0,0,0,0,28,0.42857142857142855,0.39285714285714285
xTheKraZe96x,Center,C,2,1,0,2,0,2,2,14,2,2:00,40.8,0,11,15,3,0,0,0,0,0,3,0.6666666666666666,0.6666666666666666
thebrothersiron,Center,C,0,1,0,0,0,0,-6,1,1,4:00,50,0,3,2,1,0,0,0,0,0,1,0,0
Doc_Gamble,Left Wing,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBigDirtyStads,Right Wing,RW,2,3,1,9,4,5,-6,23,12,8:00,0,17.4,8,66,4,0,0,0,0,0,6,1.5,0.3333333333333333
II-DEMON11-II,Right Wing,RW,4,2,0,13,3,10,1,19,13,10:00,28.6,15.8,20,124,2,0,0,0,0,0,6,2.1666666666666665,0.6666666666666666
Stubby75,Right Defense,RD,22,44,3,48,13,35,-90,132,203,64:00,0,9.8,158,325,47,0,0,0,0,0,69,0.6956521739130435,0.3188405797101449
YellowBannana314,Goalie,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
hockey8127,Right Wing,RW,4,4,1,17,9,8,-3,33,23,4:00,31.3,27.3,20,72,6,0,0,0,0,0,9,1.8888888888888888,0.4444444444444444
Oakley1169,Goalie,G,65,74,19,0,0,0,0,0,0,0:00,0,0,0,0,0,2842,0.799,570,2272,3.5,158,0,0.41139240506329117
EyesOfWarfare,Right Wing,RW,0,2,0,3,1,2,-1,5,3,4:00,80,20,5,13,4,0,0,0,0,0,2,1.5,0
Frody410,Left Wing,LW,82,67,10,418,225,193,29,681,218,175:00,25,33,394,2213,15,0,0,0,0,0,159,2.6289308176100628,0.5157232704402516
Bmarche2001,Goalie,G,35,57,11,0,0,0,0,0,0,0:00,0,0,0,0,0,1799,0.766,421,1378,4.06,103,0,0.33980582524271846
robobeanaz,Left Wing,LW,6,15,1,47,29,18,-28,98,34,32:00,0,29.6,54,238,5,0,0,0,0,0,22,2.1363636363636362,0.2727272727272727
Ninjajoe10r,Left Defense,LD,45,55,6,70,5,65,-64,154,285,87:00,100,3.2,299,553,70,0,0,0,0,0,106,0.660377358490566,0.42452830188679247
Ostrichtrot,Left Wing,LW,6,11,3,40,18,22,-16,72,21,20:00,0,25,60,235,4,0,0,0,0,0,20,2,0.3
NoussGP,Left Defense,LD,0,5,0,2,2,0,-24,4,11,6:00,0,50,8,24,13,0,0,0,0,0,5,0.4,0
WordsWithJT,Right Wing,RW,3,3,0,6,0,6,-3,3,9,10:00,16.7,0,12,70,4,0,0,0,0,0,6,1,0.5
Lapensee182,Left Defense,LD,6,12,3,14,0,14,-25,15,72,36:00,0,0,56,94,28,0,0,0,0,0,21,0.6666666666666666,0.2857142857142857
alexandros0987,Goalie,G,61,63,8,0,0,0,0,0,0,0:00,0,0,0,0,0,2293,0.795,471,1822,3.44,132,0,0.4621212121212121
Springdogg,Left Wing,LW,73,105,18,428,212,217,-146,745,276,153:00,42.9,28.5,419,2355,21,0,0,0,0,0,196,2.183673469387755,0.37244897959183676
LxBriinkk,Right Wing,RW,70,65,10,325,150,175,-18,464,200,163:00,38.3,32.3,329,1971,36,0,0,0,0,0,145,2.2413793103448274,0.4827586206896552
AJota1112,Center,C,15,26,2,85,37,48,-36,125,47,42:00,46.3,29.6,108,298,16,0,0,0,0,0,43,1.9767441860465116,0.3488372093023256
