Player Name,Position,Type,Wins,Losses,Overtime Losses,Points,Goals,Assists,+/-,Shots,Hits,Penalty Minutes,Faceoff %,Shot %,Takeaways,Giveaways,Blocks,Shots Against,Save %,Goals Against,Saves,GAA,Games Played,Points Per Game,Win %
Chooch780,Center,Official,31,59,8,176,79,97,-93,395,893,160:00,39.2,20,217,495,23,152,0.757,37,115,0.37,98,1.7959183673469388,0.3163265306122449
DirtyDeeds200,Left Defense,Official,45,45,7,81,13,68,-33,129,26,102:00,0,10.1,344,593,109,34,0.706,10,24,0.1,97,0.8350515463917526,0.4639175257731959
He_H8_Me_85,Center,Official,65,90,18,319,153,165,-145,730,427,102:00,48,21,402,1102,78,10,0.8,2,8,0.01,173,1.8439306358381502,0.37572254335260113
TheRawdawg69,Left Wing,Official,64,82,20,123,26,97,-98,262,472,246:00,44.9,9.9,426,771,111,490,0.708,143,347,0.86,166,0.7409638554216867,0.3855421686746988
YaBoiWattsy,Center,Official,21,29,1,54,18,36,-49,115,178,27:00,34.6,15.7,137,370,38,0,0,0,0,0,51,1.0588235294117647,0.4117647058823529
gregroth12,Center,Official,8,25,3,64,39,25,-75,155,119,43:00,44.3,25.2,101,394,31,0,0,0,0,0,36,1.7777777777777777,0.2222222222222222
dlp3273,Right Wing,Official,6,14,2,24,12,12,-59,118,122,25:00,44.8,10.2,45,204,21,0,0,0,0,0,22,1.0909090909090908,0.2727272727272727
Oppiicity,Right Wing,Official,19,12,2,97,46,51,20,142,71,51:00,41.9,32.4,98,468,18,0,0,0,0,0,33,2.9393939393939394,0.5757575757575758
EclipzOT,Goalie,Official,0,1,0,1,0,1,-1,1,1,2:00,0,0,3,3,0,0,0,0,0,0,1,1,0
ender554,Left Defense,Official,45,48,9,137,43,94,-40,268,326,70:00,52.2,16,202,672,56,0,0,0,0,0,102,1.3431372549019607,0.4411764705882353
Semp3rjuggal0,Center,Official,7,59,3,107,66,41,-224,290,126,100:00,36.6,22.8,168,632,26,0,0,0,0,0,69,1.5507246376811594,0.10144927536231885
Carbeen-,Goalie,Official,61,62,10,256,109,147,-4,496,240,63:00,52.8,22,324,1117,77,0,0,0,0,0,133,1.9248120300751879,0.45864661654135336
KoltTheBolt45,Right Wing,Official,49,27,5,69,26,43,-10,104,65,30:00,31.6,25,105,410,28,640,0.809,122,518,1.44,81,0.8518518518518519,0.6049382716049383
rimms_usamp_85,Right Defense,Official,4,17,0,16,2,14,-67,15,127,30:00,0,13.3,52,96,33,0,0,0,0,0,21,0.7619047619047619,0.19047619047619047
iPovrty,Goalie,Official,8,16,0,29,12,17,-40,84,10,40:00,42.9,14.3,56,310,14,0,0,0,0,0,24,1.2083333333333333,0.3333333333333333
Brandflakes29,Right Wing,Official,86,100,19,401,217,184,-108,931,187,95:00,49.7,23.3,491,1208,56,0,0,0,0,0,205,1.9560975609756097,0.4195121951219512
Scrueyouhippy,Center,Official,43,64,5,227,97,130,-151,399,69,80:00,38.4,24.3,319,1098,58,0,0,0,0,0,112,2.0267857142857144,0.38392857142857145
Bong_Brothers,Goalie,Official,10,30,0,0,0,0,0,0,0,0:00,0,0,0,0,0,805,0.745,205,600,5.07,40,0,0.25
Rbobby1420,Right Defense,Official,5,11,0,6,0,6,-32,11,21,32:00,0,0,40,48,22,0,0,0,0,0,16,0.375,0.3125
riccoakasuave,Right Defense,Official,16,22,4,32,3,29,-39,47,199,38:00,0,6.4,129,263,29,0,0,0,0,0,42,0.7619047619047619,0.38095238095238093
IrIsh__InVaSiOn,Left Wing,Official,0,9,2,18,10,8,-24,36,4,16:00,43.2,27.8,23,112,4,0,0,0,0,0,11,1.6363636363636365,0
talkingstick92,Left Wing,Official,12,27,5,56,26,30,-84,190,101,28:00,47.4,13.7,112,247,53,0,0,0,0,0,44,1.2727272727272727,0.2727272727272727
Duval_blooded,Right Defense,Official,94,113,22,151,16,135,-162,257,603,350:00,0,6.2,656,1262,110,0,0,0,0,0,229,0.6593886462882096,0.4104803493449782
Hot_logger,Left Defense,Official,2,19,1,36,16,20,-76,80,96,25:00,54.5,20,38,125,10,0,0,0,0,0,22,1.6363636363636365,0.09090909090909091
PrimeTimeSD-,Right Defense,Official,1,2,1,3,0,3,-4,0,12,8:00,0,0,8,23,3,0,0,0,0,0,4,0.75,0.25
MDicus96,Center,Official,19,32,2,125,67,58,-39,263,127,34:00,49.2,25.5,121,594,29,0,0,0,0,0,53,2.358490566037736,0.3584905660377358
Doubledose86,Right Wing,Official,63,110,10,314,145,169,-220,525,496,148:00,40.8,27.6,425,1542,30,0,0,0,0,0,183,1.715846994535519,0.3442622950819672
wyleestyle,Left Defense,Official,43,41,3,55,4,51,-12,70,260,107:00,0,5.7,229,284,91,0,0,0,0,0,87,0.632183908045977,0.4942528735632184
Dubbc1982,Left Wing,Official,12,13,1,42,20,22,-10,95,211,31:00,0,21.1,60,198,3,0,0,0,0,0,26,1.6153846153846154,0.46153846153846156
Xilic_woodyYT,Left Defense,Official,7,8,3,19,6,13,0,26,29,8:00,0,23.1,39,129,19,0,0,0,0,0,18,1.0555555555555556,0.3888888888888889
Dylagan23,Right Wing,Official,10,14,0,63,32,31,-24,89,6,14:00,56.3,36,70,307,14,0,0,0,0,0,24,2.625,0.4166666666666667
XxToHellYouGoXx,Right Wing,Official,7,9,3,44,32,12,-17,102,138,25:00,38.7,31.4,55,234,15,0,0,0,0,0,19,2.3157894736842106,0.3684210526315789
justwarminup99,Right Defense,Official,13,7,0,19,1,18,26,33,27,20:00,0,3,78,127,23,0,0,0,0,0,20,0.95,0.65
PlayBoiCenterSG-,Center,Official,65,117,13,264,104,160,-194,767,474,215:00,43.9,13.6,421,1520,34,499,0.701,149,350,0.78,195,1.353846153846154,0.3333333333333333
lMike2Dopel,Right Wing,Official,85,87,10,435,220,215,-12,695,389,208:00,48.9,31.7,365,1365,15,0,0,0,0,0,182,2.39010989010989,0.46703296703296704
Mercuxide,Center,Official,2,2,0,4,1,3,2,11,1,2:00,62,9.1,11,38,7,0,0,0,0,0,4,1,0.5
KnightLax27,Left Defense,Official,34,51,3,124,54,70,-91,270,225,55:00,56,20,230,839,47,0,0,0,0,0,88,1.4090909090909092,0.38636363636363635
joe_canzo1987,Left Wing,Official,9,15,4,17,2,15,-43,30,77,18:00,35.1,6.7,78,237,32,12,0.667,4,8,0.14,28,0.6071428571428571,0.32142857142857145
ForrestGump_8,Goalie,Official,4,10,0,0,0,0,0,0,0,0:00,0,0,0,0,0,265,0.709,77,188,5.27,14,0,0.2857142857142857
LeaFx16,Right Wing,Official,27,50,8,149,59,91,-110,259,311,90:00,50.9,22.8,182,846,38,0,0,0,0,0,85,1.7529411764705882,0.3176470588235294
dantas101,Left Defense,Official,24,42,5,120,48,72,-83,230,102,34:00,52.4,20.9,205,677,52,0,0,0,0,0,71,1.6901408450704225,0.3380281690140845
Leprechaunn_90,Right Wing,Official,51,63,10,279,198,81,-104,627,455,118:00,41.7,31.6,247,1332,16,0,0,0,0,0,124,2.25,0.4112903225806452
youmustbejokin,Center,Official,50,35,4,229,109,120,42,374,8,78:00,46.7,29.1,290,928,27,0,0,0,0,0,89,2.5730337078651684,0.5617977528089888
hickseytricks44,Goalie,Official,7,22,2,0,0,0,-21,1,14,8:00,28.6,0,12,41,3,462,0.673,151,311,4.67,31,0,0.22580645161290322
DCExclusive,Left Defense,Official,5,9,2,7,1,6,-39,9,72,6:00,0,11.1,48,100,15,0,0,0,0,0,16,0.4375,0.3125
Collozy,Left Defense,Official,95,98,15,199,56,143,-61,304,511,194:00,100,18.4,556,1735,146,0,0,0,0,0,208,0.9567307692307693,0.4567307692307692
Gino_135,Left Wing,Official,73,37,13,214,62,152,99,256,497,75:00,66.7,24.2,338,947,53,0,0,0,0,0,123,1.7398373983739837,0.5934959349593496
MacK-AttacK16,Right Defense,Official,12,21,4,23,2,21,-51,32,120,36:00,0,6.3,102,204,55,0,0,0,0,0,37,0.6216216216216216,0.32432432432432434
ARSR--27,Left Defense,Official,3,4,0,0,0,0,0,0,0,0:00,0,0,0,0,0,104,0.75,26,78,3.64,7,0,0.42857142857142855
Kickboxer31,Center,Official,7,17,0,40,23,17,-32,84,27,8:00,49.2,27.4,86,141,26,0,0,0,0,0,24,1.6666666666666667,0.2916666666666667
Brandon19___,Goalie,Official,13,13,4,0,0,0,0,0,0,0:00,0,0,0,0,0,495,0.786,106,389,3.47,30,0,0.43333333333333335
MattyKoto,Goalie,Official,11,17,1,1,0,1,-5,2,10,4:00,0,0,7,12,2,482,0.72,135,347,4.62,29,0.034482758620689655,0.3793103448275862
isles44,Left Defense,Official,44,72,12,69,4,65,-152,120,128,187:00,25,3.3,349,703,95,23,0.739,6,17,0.05,128,0.5390625,0.34375
Leprechaun4488,Center,Official,15,34,6,81,32,49,-72,178,118,33:00,51.3,18,101,518,56,0,0,0,0,0,55,1.4727272727272727,0.2727272727272727
Locust_Summit,Right Wing,Official,12,18,1,44,20,24,-15,105,66,24:00,53.6,19,93,324,25,14,0.857,2,12,0.06,31,1.4193548387096775,0.3870967741935484
AgentF_01,Center,Official,21,25,9,118,38,80,-54,155,167,44:00,55.2,24.5,157,416,64,0,0,0,0,0,55,2.1454545454545455,0.38181818181818183
x-PoIar,Right Wing,Official,7,5,1,19,8,11,3,20,27,14:00,100,40,27,136,0,11,1,0,11,0,13,1.4615384615384615,0.5384615384615384
TheGreat1_Qc,Left Wing,Official,61,92,15,230,136,94,-135,536,358,184:00,49.6,25.4,321,1582,37,782,0.753,193,589,1.14,168,1.369047619047619,0.3630952380952381
XxWeTheNORTHxX,Left Defense,Official,54,67,15,24,0,24,-45,35,137,68:00,0,0,125,282,9,1534,0.761,367,1167,2.66,136,0.17647058823529413,0.39705882352941174
WINKANDYOUDIE,Right Defense,Official,6,14,3,11,6,5,-34,32,107,27:00,0,18.8,54,117,13,0,0,0,0,0,23,0.4782608695652174,0.2608695652173913
ForanPolicy,Right Wing,Official,11,11,2,50,28,22,-10,116,39,14:00,55.6,24.1,59,217,10,0,0,0,0,0,24,2.0833333333333335,0.4583333333333333
Hulksmash8649,Left Defense,Official,6,12,3,12,0,12,-17,19,114,36:00,0,0,63,89,32,0,0,0,0,0,21,0.5714285714285714,0.2857142857142857
WillyStroker14,Center,Official,21,20,9,34,1,33,-15,50,105,44:00,100,2,165,264,58,0,0,0,0,0,50,0.68,0.42
Kaexx76,Goalie,Official,0,4,0,0,0,0,0,0,0,0:00,0,0,0,0,0,91,0.626,34,57,8.5,4,0,0
BigIrishJim,Goalie,Official,12,20,4,0,0,0,0,0,0,0:00,0,0,0,0,0,587,0.758,142,445,3.84,36,0,0.3333333333333333
RowlandV2,Right Defense,Official,54,50,9,84,32,52,-64,139,113,75:00,46.7,23,150,443,38,741,0.829,129,614,1.12,113,0.7433628318584071,0.4778761061946903
North_Blackfoot,Right Defense,Official,4,7,0,5,1,4,-24,6,21,10:00,0,16.7,28,81,11,0,0,0,0,0,11,0.45454545454545453,0.36363636363636365
RiDiCuLuS_MaRk,Left Wing,Official,2,8,1,23,12,11,-11,49,8,12:00,37.5,24.5,26,114,3,0,0,0,0,0,11,2.090909090909091,0.18181818181818182
KrazyKanuk_l77l,Center,Official,32,55,8,120,67,53,-140,314,300,111:00,50.3,21.3,227,703,28,0,0,0,0,0,95,1.263157894736842,0.3368421052631579
AyWaves,Right Wing,Official,4,5,0,20,12,8,2,26,23,23:00,25,46.2,27,115,8,0,0,0,0,0,9,2.2222222222222223,0.4444444444444444
Acarey128,Left Defense,Official,35,35,4,81,11,70,-10,123,78,66:00,66.7,8.9,220,586,77,0,0,0,0,0,74,1.0945945945945945,0.47297297297297297
Heaters50in07,Goalie,Official,83,75,10,59,11,48,1,115,234,48:00,46.5,9.6,214,274,27,1673,0.766,392,1281,2.34,168,0.35119047619047616,0.49404761904761907
Squeegydingers87,Right Wing,Official,25,15,2,156,105,51,37,282,24,56:00,42.1,37.2,110,498,9,0,0,0,0,0,42,3.7142857142857144,0.5952380952380952
schnably,Right Defense,Official,32,55,5,83,25,58,-110,140,211,53:00,52,17.9,240,523,95,15,0.667,5,10,0.05,92,0.9021739130434783,0.34782608695652173
Pucks4Breakfast9,Left Defense,Official,85,121,15,303,137,166,-161,753,598,218:00,45.5,18.2,435,1462,30,0,0,0,0,0,221,1.3710407239819005,0.38461538461538464
VIIIXIIIMCMXCVII,Goalie,Official,14,14,2,0,0,0,-5,1,1,2:00,0,0,4,0,0,414,0.744,106,308,3.52,30,0,0.4666666666666667
x9xMRHOCKEYx9x,Left Defense,Official,85,91,23,267,124,143,-67,560,559,284:00,53.2,22.1,589,1070,30,131,0.756,32,99,0.16,199,1.3417085427135678,0.4271356783919598
Billybobjo12344,Center,Official,12,13,4,22,4,18,-9,31,81,32:00,0,12.9,101,229,50,0,0,0,0,0,29,0.7586206896551724,0.41379310344827586
Poololli843,Left Defense,Official,2,18,4,17,2,15,-45,37,86,29:00,0,5.4,62,147,29,0,0,0,0,0,24,0.7083333333333334,0.08333333333333333
xMr-Stevens_17,Right Defense,Official,79,48,11,334,155,179,85,673,373,114:00,40.3,23,340,1423,5,0,0,0,0,0,138,2.420289855072464,0.572463768115942
R_chambz69,Right Wing,Official,0,6,1,9,3,6,-23,17,20,4:00,61.5,17.6,20,56,5,0,0,0,0,0,7,1.2857142857142858,0
hellebxyck,Goalie,Official,138,81,23,66,5,61,-20,102,349,132:00,100,4.9,357,633,9,2015,0.85,303,1712,1.22,242,0.2727272727272727,0.5702479338842975
Slaney_709,Right Defense,Official,10,13,2,10,0,10,-15,11,37,24:00,0,0,60,79,51,20,0.9,2,18,0.08,25,0.4,0.4
CoyoteSZN-ttv,Goalie,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Guybirdd,Center,Official,57,34,8,244,95,149,42,356,240,80:00,48.3,26.7,318,1119,25,0,0,0,0,0,99,2.4646464646464645,0.5757575757575758
Trippy17,Left Wing,Official,56,33,5,189,79,110,15,325,375,74:00,50,24.3,193,888,21,0,0,0,0,0,94,2.0106382978723403,0.5957446808510638
x-Debbymachete,Right Defense,Official,12,10,1,21,3,18,4,42,18,24:00,0,7.1,58,123,25,0,0,0,0,0,23,0.9130434782608695,0.5217391304347826
Enragedfury,Goalie,Official,95,88,14,2,2,0,-1,5,0,2:00,25,40,3,2,0,2961,0.779,653,2308,3.27,197,0.01015228426395939,0.48223350253807107
Sens-army-68,Right Wing,Official,10,12,2,59,32,27,-17,115,107,22:00,50,27.8,67,297,17,0,0,0,0,0,24,2.4583333333333335,0.4166666666666667
johngadd,Left Wing,Official,5,12,3,23,8,15,-21,48,70,20:00,38.7,16.7,45,191,2,0,0,0,0,0,20,1.15,0.25
vanh33zi3,Right Defense,Official,13,21,5,55,14,41,-7,86,95,35:00,50,16.3,116,257,54,0,0,0,0,0,39,1.4102564102564104,0.3333333333333333
Wozy97,Center,Official,9,23,3,68,37,31,-45,118,83,26:00,46.9,31.4,90,345,16,0,0,0,0,0,35,1.9428571428571428,0.2571428571428571
K2ev7iN,Right Wing,Official,9,16,1,67,36,31,5,104,59,16:00,52.4,34.6,63,198,14,0,0,0,0,0,26,2.576923076923077,0.34615384615384615
Bianco_Neri1,Center,Official,22,25,5,88,29,59,-17,155,132,76:00,51.4,18.7,127,386,28,14,0.857,2,12,0.04,52,1.6923076923076923,0.4230769230769231
USSAILOR24,Left Wing,Official,21,27,3,123,61,62,-9,278,103,55:00,48.2,21.9,138,538,23,0,0,0,0,0,51,2.411764705882353,0.4117647058823529
Jimbo_Slice093,Left Defense,Official,59,73,12,82,8,74,-119,211,292,139:00,100,3.8,368,895,51,11,0.636,4,7,0.03,144,0.5694444444444444,0.4097222222222222
RattleheadD19,Center,Official,3,3,1,4,0,4,-1,4,12,8:00,0,0,20,46,14,0,0,0,0,0,7,0.5714285714285714,0.42857142857142855
ItsGleyberDay25,Right Wing,Official,4,6,2,22,15,7,-1,45,10,2:00,55.4,33.3,21,148,0,0,0,0,0,0,12,1.8333333333333333,0.3333333333333333
Benzymcnasty,Center,Official,47,43,8,171,61,110,-24,351,459,103:00,54.2,17.4,236,764,43,472,0.784,102,370,1.03,98,1.7448979591836735,0.47959183673469385
DCRestrictive,Right Defense,Official,6,7,3,7,0,7,-25,15,36,18:00,0,0,51,80,38,0,0,0,0,0,16,0.4375,0.375
Crusader3200,Center,Official,3,11,1,20,11,9,-25,46,17,12:00,47,23.9,29,185,12,0,0,0,0,0,15,1.3333333333333333,0.2
Hazlitt5,Center,Official,8,13,3,53,19,34,-32,90,106,26:00,51.4,21.1,72,222,23,0,0,0,0,0,24,2.2083333333333335,0.3333333333333333
GrandMastrCheech,Right Wing,Official,18,19,2,101,50,51,-26,175,43,22:00,33.3,28.6,93,374,18,0,0,0,0,0,39,2.58974358974359,0.46153846153846156
Rejects_77,Center,Official,3,1,1,14,8,6,8,21,3,2:00,40,38.1,14,46,4,0,0,0,0,0,5,2.8,0.6
AjijaakNini,Left Wing,Official,22,25,7,68,31,37,-34,142,180,49:00,38.9,21.8,170,536,14,0,0,0,0,0,54,1.2592592592592593,0.4074074074074074
OrangesForHands,Right Defense,Official,70,32,8,103,14,89,93,116,217,105:00,100,12.1,364,797,51,0,0,0,0,0,110,0.9363636363636364,0.6363636363636364
MikeKnox85,Left Wing,Official,14,31,6,66,33,33,-88,141,70,100:00,42.6,23.4,113,499,21,0,0,0,0,0,51,1.2941176470588236,0.27450980392156865
Neo_G0AtdX97,Left Wing,Official,4,6,0,21,13,8,-8,48,12,10:00,0,27.1,14,89,2,0,0,0,0,0,10,2.1,0.4
lil_skw3rl,Center,Official,66,55,8,303,139,164,29,470,544,103:00,50.4,29.6,293,1239,37,0,0,0,0,0,129,2.3488372093023258,0.5116279069767442
IM-BATMAN-Ml,Left Defense,Official,87,80,13,128,21,107,-30,249,672,162:00,55.2,8.4,420,1037,63,0,0,0,0,0,180,0.7111111111111111,0.48333333333333334
oDeletedUser,Right Wing,Official,22,18,2,63,25,38,8,124,101,40:00,48.5,20.2,107,352,10,0,0,0,0,0,42,1.5,0.5238095238095238
snipshow-lindy,Center,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mxte-Oshnut-,Left Wing,Official,1,1,0,3,2,1,-5,11,6,2:00,0,18.2,7,18,0,0,0,0,0,0,2,1.5,0.5
TheSlurricane420,Right Wing,Official,4,13,3,26,15,11,-48,91,37,29:00,57.5,16.5,29,175,12,0,0,0,0,0,20,1.3,0.2
Heatmiser47,Left Defense,Official,13,14,5,15,1,14,-2,19,139,52:00,0,5.3,82,135,38,0,0,0,0,0,32,0.46875,0.40625
xTheKraZe96x,Center,Official,2,3,0,2,0,2,-7,20,11,2:00,40.8,0,21,33,4,0,0,0,0,0,5,0.4,0.4
thebrothersiron,Center,Official,0,3,0,1,0,1,-11,7,2,4:00,50,0,4,17,3,0,0,0,0,0,3,0.3333333333333333,0
Doc_Gamble,Left Wing,Official,1,4,0,1,0,1,-11,8,24,12:00,66.7,0,13,25,6,0,0,0,0,0,5,0.2,0.2
TheBigDirtyStads,Right Wing,Official,3,4,1,9,4,5,-9,25,23,12:00,0,16,13,82,7,0,0,0,0,0,8,1.125,0.375
II-DEMON11-II,Right Wing,Official,4,2,0,13,3,10,1,19,13,10:00,28.6,15.8,20,124,2,0,0,0,0,0,6,2.1666666666666665,0.6666666666666666
Stubby75,Right Defense,Official,37,76,5,82,31,51,-119,223,244,87:00,16.2,13.9,174,353,46,476,0.813,89,387,0.78,118,0.6949152542372882,0.3135593220338983
YellowBannana314,Goalie,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
hockey8127,Right Wing,Official,6,9,1,18,9,9,-8,35,36,8:00,33.3,25.7,26,98,10,54,0.759,13,41,0.8,16,1.125,0.375
Oakley1169,Goalie,Official,97,107,24,133,54,79,-38,219,97,46:00,45.3,24.7,157,651,28,2842,0.799,570,2272,2.43,228,0.5833333333333334,0.42543859649122806
EyesOfWarfare,Right Wing,Official,8,11,1,29,8,21,-3,46,21,16:00,52.2,17.4,45,106,25,0,0,0,0,0,20,1.45,0.4
Frody410,Left Wing,Official,111,109,18,470,234,236,-81,813,408,271:00,6.3,28.8,619,2750,64,20,0.75,5,15,0.02,238,1.9747899159663866,0.46638655462184875
Bmarche2001,Goalie,Official,36,68,12,11,3,8,-41,27,51,25:00,55.6,11.1,22,84,9,1771,0.766,414,1357,3.55,116,0.09482758620689655,0.3103448275862069
robobeanaz,Left Wing,Official,17,24,4,96,53,43,-33,172,106,54:00,46.4,30.8,103,400,18,0,0,0,0,0,45,2.1333333333333333,0.37777777777777777
Ninjajoe10r,Left Defense,Official,103,134,23,184,12,172,-138,374,827,243:00,100,3.2,781,1427,117,0,0,0,0,0,260,0.7076923076923077,0.39615384615384613
Ostrichtrot,Left Wing,Official,30,41,4,135,59,76,-56,242,63,83:00,43.8,24.4,182,725,30,0,0,0,0,0,75,1.8,0.4
NoussGP,Left Defense,Official,0,5,0,2,2,0,-24,4,11,6:00,0,50,8,24,13,0,0,0,0,0,5,0.4,0
WordsWithJT,Right Wing,Official,4,5,1,15,2,13,-1,9,12,16:00,40.9,22.2,19,112,7,0,0,0,0,0,10,1.5,0.4
Lapensee182,Left Defense,Official,10,14,3,19,1,18,-30,17,90,50:00,0,5.9,80,119,42,0,0,0,0,0,27,0.7037037037037037,0.37037037037037035
alexandros0987,Goalie,Official,62,63,10,2,0,2,1,3,23,6:00,35.3,0,9,21,0,2293,0.795,471,1822,3.34,135,0.014814814814814815,0.45925925925925926
Springdogg,Left Wing,Official,73,114,20,436,219,218,-163,765,289,173:00,25.3,28.6,429,2376,21,0,0,0,0,0,207,2.106280193236715,0.3526570048309179
LxBriinkk,Right Wing,Official,77,72,10,357,168,189,-20,519,219,181:00,37.9,32.4,359,2164,39,0,0,0,0,0,159,2.2452830188679247,0.48427672955974843
AJota1112,Center,Official,26,49,5,139,54,85,-84,207,76,88:00,45.9,26.1,192,591,27,100,0.79,21,79,0.27,80,1.7375,0.325
pinkman1318,Center,Official,1,2,0,4,1,3,-1,7,17,6:00,51.6,14.3,12,27,2,0,0,0,0,0,3,1.3333333333333333,0.3333333333333333
DATS-NASTY24,Right Defense,Official,31,30,4,85,42,43,18,154,63,30:00,30.3,27.3,127,509,45,348,0.753,86,262,1.3,65,1.3076923076923077,0.47692307692307695
GetsxBusy,Right Wing,Official,98,115,24,472,244,228,-130,1041,954,128:00,33.2,23.4,504,2493,18,0,0,0,0,0,237,1.9915611814345993,0.41350210970464135
Redwingking,Left Defense,Official,7,13,2,8,0,8,-35,7,46,14:00,0,0,52,112,1,0,0,0,0,0,22,0.36363636363636365,0.3181818181818182
KllerJ,Right Defense,Official,93,135,16,219,46,173,-244,459,306,224:00,45.9,10,728,1611,97,0,0,0,0,0,244,0.8975409836065574,0.38114754098360654
Squid734,Right Defense,Official,21,35,4,32,2,31,-44,47,256,71:00,100,4.3,147,271,62,0,0,0,0,0,60,0.5333333333333333,0.35
Anthonyd1686,Right Wing,Official,145,111,22,610,272,340,-20,1375,397,370:00,40.1,19.8,646,2213,37,0,0,0,0,0,278,2.194244604316547,0.5215827338129496
chokhan_mai-wang,Right Defense,Official,90,124,21,61,6,55,-113,100,517,101:00,0,6,296,687,99,1870,0.74,486,1384,2.06,235,0.25957446808510637,0.3829787234042553
OTFxPierre,Right Defense,Official,0,4,0,7,3,4,-6,19,4,8:00,40.4,15.8,18,35,4,0,0,0,0,0,4,1.75,0
PQ_TheSheriff18,Left Defense,Official,49,55,10,51,20,31,-58,85,62,32:00,48.3,23.5,118,364,53,1018,0.774,230,788,1.98,114,0.4473684210526316,0.4298245614035088
TheIronThronee,Left Defense,Official,5,8,2,9,3,6,-3,13,20,12:00,30.6,23.1,39,77,25,0,0,0,0,0,15,0.6,0.3333333333333333
LilChapy,Right Wing,Official,42,27,6,199,107,92,48,423,114,25:00,43.7,25.3,180,865,46,0,0,0,0,0,75,2.6533333333333333,0.56
jasonw1978,Right Wing,Official,54,84,12,239,89,150,-122,481,323,123:00,53.1,18.5,348,1017,46,0,0,0,0,0,150,1.5933333333333333,0.36
jonshadow12,Left Defense,Official,138,122,27,198,13,185,2,227,803,188:00,100,5.7,911,1215,151,2,1,0,2,0,287,0.6898954703832753,0.4808362369337979
Steveskin10,Center,Official,11,11,3,54,14,40,-5,76,94,22:00,56.7,18.4,75,210,15,0,0,0,0,0,25,2.16,0.44
TIMBOGY,Left Defense,Official,37,54,6,57,5,52,-61,65,159,78:00,37.9,7.7,270,404,67,0,0,0,0,0,97,0.5876288659793815,0.38144329896907214
xAsTrOnOmYx,Left Wing,Official,99,122,25,488,255,233,-121,1143,870,284:00,37.7,22.3,534,2244,47,0,0,0,0,0,246,1.983739837398374,0.4024390243902439
B00radley420B,Left Wing,Official,15,28,5,57,25,32,-54,122,68,30:00,0,20.5,85,351,10,158,0.677,51,107,1.05,48,1.1875,0.3125
Krysh55,Right Defense,Official,85,78,11,151,18,133,-16,283,292,137:00,100,6.4,522,1152,65,0,0,0,0,0,174,0.867816091954023,0.4885057471264368
MrHappyhappy1,Right Wing,Official,65,123,10,260,127,133,-215,626,377,155:00,27.3,20.3,316,1647,14,0,0,0,0,0,198,1.3131313131313131,0.3282828282828283
msmth,Right Defense,Official,19,23,3,32,4,28,-9,28,197,49:00,0,14.3,133,182,68,0,0,0,0,0,45,0.7111111111111111,0.4222222222222222
I_Dorito_I,Right Wing,Official,17,44,9,116,57,59,-134,276,99,87:00,29.8,20.7,158,872,16,0,0,0,0,0,70,1.6571428571428573,0.24285714285714285
BR_Skully,Left Defense,Official,162,116,16,714,329,385,102,1345,780,289:00,47.1,24.5,631,2966,65,25,0.68,8,17,0.03,294,2.4285714285714284,0.5510204081632653
Changuito74,Left Defense,Official,85,74,24,114,9,105,-21,188,1287,255:00,0,4.8,462,929,109,0,0,0,0,0,183,0.6229508196721312,0.4644808743169399
Isleezl,Left Defense,Official,98,83,14,138,14,124,-29,279,322,215:00,48.1,5,479,1053,159,0,0,0,0,0,195,0.7076923076923077,0.5025641025641026
M-L-N83,Left Wing,Official,90,113,16,448,213,235,-137,843,943,425:00,48.5,25.3,451,2006,36,0,0,0,0,0,219,2.045662100456621,0.410958904109589
Ogsweetends,Left Wing,Official,21,23,3,102,55,47,-24,210,79,61:00,100,26.2,110,515,20,0,0,0,0,0,47,2.1702127659574466,0.44680851063829785
Muise1993,Right Defense,Official,20,38,8,79,33,48,-57,193,194,79:00,41.6,17.1,162,461,15,0,0,0,0,0,66,1.196969696969697,0.30303030303030304
Ix-Liq,Goalie,Official,50,40,7,0,0,0,0,0,0,0:00,0,0,0,0,0,1600,0.754,394,1206,4.01,97,0,0.5154639175257731
Lock3rs420,Goalie,Official,14,26,5,25,5,20,-55,35,147,24:00,0,14.3,129,272,52,0,0,0,0,0,45,0.5555555555555556,0.3111111111111111
Lombard197,Right Wing,Official,28,48,5,152,72,80,-124,295,190,98:00,49.2,24.4,207,909,27,0,0,0,0,0,81,1.876543209876543,0.345679012345679
SN1PINGKING,Right Defense,Official,88,110,19,362,178,184,-122,785,763,334:00,35.9,22.7,420,1914,38,13,0.692,4,9,0.02,217,1.6682027649769586,0.4055299539170507
AMD_3055,Left Defense,Official,14,31,2,77,40,37,-86,131,275,35:00,35.6,30.5,141,348,13,0,0,0,0,0,47,1.6382978723404256,0.2978723404255319
mjp71115,Center,Official,13,27,5,37,10,28,-57,44,54,23:00,36.2,22.7,132,256,27,20,0.8,4,16,0.09,45,0.8222222222222222,0.28888888888888886
Pxrfetti91-,Right Defense,Official,37,39,5,191,101,90,-18,320,127,28:00,49.3,31.6,192,944,65,0,0,0,0,0,81,2.3580246913580245,0.4567901234567901
